business_id,name,schools,open,category,subcategory,is_vegetarian,review_count,stars,neighborhoods,url,photo_url,city,state,latitude,longitude,is_popular
_zAGBUwZ3cQmMSd3_efjog,Xin Asian Bistro,Purdue University,yes,Restaurant,AsianFusion,no,3,3.5,Purdue University,http://www.yelp.com/biz/xin-asian-bistro-west-lafayette,http://s3-media1.ak.yelpcdn.com/bphoto/zGfbkE1kpLgfv-yPlqKy2g/ms.jpg,West Lafayette,IN,40.4664579,-86.9542551,1
_zCwyuW5XrRKw8oK8EM49A,Burrito King,University of Illinois - Urbana-Champaign,yes,Restaurant,Mexican,no,14,3.5,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/burrito-king-champaign,http://s3-media4.ak.yelpcdn.com/bphoto/cSmIROwwwZTZ_URfVFEBmQ/ms.jpg,Champaign,IL,40.110409,-88.233218,0
#NAME?,O-Ishi,Purdue University,yes,Restaurant,Japanese,no,10,3,Purdue University,http://www.yelp.com/biz/o-ishi-west-lafayette,http://s3-media3.ak.yelpcdn.com/bphoto/4dhkLTgxV5MU1WPuTNlGFw/ms.jpg,West Lafayette,IN,40.4218551,-86.9037696,0
#NAME?,Cafe Nuovo,Brown University,yes,Restaurant,Mediterranean,no,44,4,Downtown,http://www.yelp.com/biz/cafe-nuovo-providence,http://s3-media1.ak.yelpcdn.com/bphoto/Wjdah17QHnd8vQkZlmzobw/ms.jpg,Providence,RI,41.827379,-71.411068,0
-0iqnv7MjKrgh7Q7bYRlUQ,Otto Pizza,Massachusetts Institute of Technology,yes,Restaurant,Italian,no,164,4,Harvard Square,http://www.yelp.com/biz/otto-pizza-cambridge,http://s3-media1.ak.yelpcdn.com/bphoto/K8TxEJBOFXo0ax9kUbvbIw/ms.jpg,Cambridge,MA,42.3741343,-71.1189908,0
-1Jfl_zix9l1RRWOPmzSEQ,IHOP,University of Maryland - College Park,yes,Breakfast,American,no,21,3,University of Maryland - College Park,http://www.yelp.com/biz/ihop-college-park,http://s3-media1.ak.yelpcdn.com/bphoto/5x1UKdDM6xiBYqSgCqfJAg/ms.jpg,College Park,MD,39.014319,-76.928567,1
-1K9xLVS8HnG8n0g7Xq7mQ,Meeting Street Caf\u00e9,Brown University,yes,Delis,American,no,89,4,College Hill,http://www.yelp.com/biz/meeting-street-caf%C3%A9-providence-2,http://s3-media4.ak.yelpcdn.com/bphoto/7Ntf2Nb386RJXn6wSBV8pw/ms.jpg,Providence,RI,41.829438,-71.401268,0
-3m_nXlyvdKAVNNmVirpGQ,Rana Halal Cuisine,University of Pennsylvania,yes,Restaurant,MiddleEastern,no,2,2,University City,http://www.yelp.com/biz/rana-halal-cuisine-philadelphia,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,39.9582825,-75.1928223,0
-4ArSF1om4JXNBA8wAnQyA,Bombay Grill,Rensselaer Polytechnic Institute,yes,Restaurant,Indian,no,3,3,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/bombay-grill-latham,http://s3-media4.ak.yelpcdn.com/bphoto/pk_A1shI-GwY0k0RMnwJWg/ms.jpg,Latham,NY,42.7368354,-73.7620805,1
-4dfm4rBG5xv8sPSSmE5qA,Trillium,Cornell University,yes,Restaurant,American,no,5,3.5,Cornell University,http://www.yelp.com/biz/trillium-ithaca,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Ithaca,NY,42.44785269,-76.4794457,1
-4P-EXfn-Urvkh6NHK4OTw,Technique @ Le Cordon Bleu College of Culinary Arts,Massachusetts Institute of Technology,yes,Restaurant,American,no,74,4,Kendall Square/MIT,http://www.yelp.com/biz/technique-le-cordon-bleu-college-of-culinary-arts-cambridge,http://s3-media2.ak.yelpcdn.com/bphoto/tFPuuLOFEYeKslKxyFMdAg/ms.jpg,Cambridge,MA,42.364367,-71.078978,1
-4wyQhCgMdR4LE-Dd1YH_g,Tosca Grille,Rensselaer Polytechnic Institute,no,Restaurant,American,no,5,2,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/tosca-grille-troy,http://s3-media2.ak.yelpcdn.com/bphoto/vUEaqX9gr0n-BqJ4B_IRDA/ms.jpg,Troy,NY,42.7314888,-73.6913843,1
-5NXoZeGBdx3Bdk70tuyCw,Po' Boys Restaruant,University of Illinois - Urbana-Champaign,yes,Restaurant,Barbeque,no,4,4.5,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/po-boys-restaruant-urbana,http://s3-media2.ak.yelpcdn.com/bphoto/A0G9KYo08_9kyTt3Xt2zQQ/ms.jpg,Urbana,IL,40.1167919,-88.205811,1
-66ui3HXJkd1T2maRWb8yQ,Shaker's Italian Kitchen,University of California - Los Angeles,no,Restaurant,Italian,no,2,2.5,Westwood,http://www.yelp.com/biz/shakers-italian-kitchen-los-angeles,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Los Angeles,CA,34.0598617,-118.4461659,1
-6N_13KRzKQvHJeaKashcQ,Vegetarian Fastfood Restaurant,University of Waterloo,yes,Diners,American,yes,8,4,University of Waterloo,http://www.yelp.ca/biz/vegetarian-fastfood-restaurant-waterloo,http://s3-media2.ak.yelpcdn.com/bphoto/H7lhWMm6rmfAtEaR5_7vMg/ms.jpg,Waterloo,ON,43.4718908,-80.53682,1
-6ncX3fnQ9OLCjfiUe-kFg,Ollie's,Columbia University,yes,Restaurant,Chinese,no,171,2,Morningside Heights,http://www.yelp.com/biz/ollies-new-york,http://s3-media1.ak.yelpcdn.com/bphoto/8YMq9XpZieHg2rkXy-hslQ/ms.jpg,New York,NY,40.80797577,-73.96437073,0
-79JF6MafhGg1B_KRDl8vA,Le Bistro Elephant,University of California at Berkeley,no,Restaurant,American,no,7,3.5,Downtown Berkeley,http://www.yelp.com/biz/le-bistro-elephant-berkeley,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Berkeley,CA,37.8702654,-122.2658918,1
-7cDP00Kwa7zOtP6-B3s0Q,Red Robin Gourmet Burgers,Rensselaer Polytechnic Institute,yes,Diners,American,no,24,3,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/red-robin-gourmet-burgers-latham,http://s3-media3.ak.yelpcdn.com/bphoto/odCy-KvBQEZAAnotMrgCHw/ms.jpg,Latham,NY,42.7563132,-73.7582443,0
-865Ps6xb3h1LP67JcQ3mA,Rainbow Garden,University of Illinois - Urbana-Champaign,yes,Restaurant,Chinese,no,10,4,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/rainbow-garden-urbana,http://s3-media2.ak.yelpcdn.com/bphoto/ESpxJastOadtdtmJp5HVZg/ms.jpg,Urbana,IL,40.1167919,-88.205811,0
-8H1cK_UrrwnL2oh_ts2Vw,Casbah Rouge,Columbia University,no,Restaurant,Moroccan,no,9,4,Morningside Heights,http://www.yelp.com/biz/casbah-rouge-new-york,http://s3-media2.ak.yelpcdn.com/bphoto/BYdzqpszFWjcFl4A3z0s6g/ms.jpg,New York,NY,40.804613,-73.967042,1
-93uBoiVyQ2ZPABERT621w,The Congress Tavern,Brown University,yes,Gastropubs,American,no,29,3.5,DownCity,http://www.yelp.com/biz/the-congress-tavern-providence,http://s3-media1.ak.yelpcdn.com/bphoto/SFLFqgSrEf1tjXHJfeFeiQ/ms.jpg,Providence,RI,41.8232089,-71.4102673,0
-9GunsagWEkoxOpxIX2feQ,Hai Ky Cafe,University of Texas - Austin,yes,Restaurant,Vietnamese,no,92,3.5,University of Texas,http://www.yelp.com/biz/hai-ky-cafe-austin,http://s3-media4.ak.yelpcdn.com/bphoto/SDwB527YFYEgoErhc95aNg/ms.jpg,Austin,TX,30.282837,-97.742392,1
#NAME?,Havana Central,Columbia University,yes,Restaurant,Cuban,no,219,3,Morningside Heights,http://www.yelp.com/biz/havana-central-new-york-8,http://s3-media3.ak.yelpcdn.com/bphoto/y8U0lYkpXPySUjJIV3DpLA/ms.jpg,New York,NY,40.80646836,-73.96506786,0
#NAME?,Stanford Bookstore Cafe,Stanford University,yes,Cafes,American,no,23,3.5,Stanford University,http://www.yelp.com/biz/stanford-bookstore-cafe-stanford,http://s3-media1.ak.yelpcdn.com/bphoto/CZYxfj1AaA6U6h2dsfzPAg/ms.jpg,Stanford,CA,37.4244756,-122.1696775,0
#NAME?,Nucci's,California Polytechnic State University,yes,Restaurant,Italian,no,24,4,California Polytechnic State University,http://www.yelp.com/biz/nuccis-san-luis-obispo,http://s3-media2.ak.yelpcdn.com/bphoto/lF3JRbZqiar_U_0OiWzRlA/ms.jpg,San Luis Obispo,CA,35.2936554,-120.6726532,0
#NAME?,Asian Paradise Restaurant,Brown University,yes,Restaurant,Chinese,no,3,3.5,College Hill,http://www.yelp.com/biz/asian-paradise-restaurant-providence,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Providence,RI,41.827912,-71.401182,0
#NAME?,Qdoba Mexican Grill,Carnegie Mellon University,yes,Restaurant,Mexican,no,6,2.5,Bloomfield,http://www.yelp.com/biz/qdoba-mexican-grill-pittsburgh-3,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Pittsburgh,PA,40.45337,-79.947445,0
#NAME?,Klatch Coffee,Harvey Mudd College,yes,cafes,Beverages,no,3,4.5,Harvey Mudd College,http://www.yelp.com/biz/klatch-coffee-upland,http://s3-media1.ak.yelpcdn.com/bphoto/FoGi-uP4Kd61qe_CA4O6Vw/ms.jpg,Upland,CA,34.102736,-117.687007,1
#NAME?,Whataburger,Rice University,yes,Diners,American,no,12,3.5,West University,http://www.yelp.com/biz/whataburger-houston-19,http://s3-media4.ak.yelpcdn.com/bphoto/ebe0jJTnnOv731GUQHlHwg/ms.jpg,Houston,TX,29.705887,-95.412163,1
#NAME?,Spring Chinese Restaurant,University of Pennsylvania,yes,Restaurant,Chinese,no,9,3,Powelton Village,http://www.yelp.com/biz/spring-chinese-restaurant-philadelphia,http://s3-media2.ak.yelpcdn.com/bphoto/9ZreDJ8CWu45UsyaJwfNOw/ms.jpg,Philadelphia,PA,39.9602885,-75.1966808,1
#NAME?,Vanilla Sunshine Cupcakery,Harvey Mudd College,no,Patisserie,Bakeries,no,61,3,Harvey Mudd College,http://www.yelp.com/biz/vanilla-sunshine-cupcakery-claremont,http://s3-media1.ak.yelpcdn.com/bphoto/MjkaZir-HEaallYlNQWaoA/ms.jpg,Claremont,CA,34.0944816,-117.7195786,1
#NAME?,TJ's Subs,Georgia Institute of Technology,yes,Delis,American,no,3,3.5,Midtown,http://www.yelp.com/biz/tjs-subs-atlanta,http://s3-media4.ak.yelpcdn.com/bphoto/7wevHUm0QIHgmRysecDWxA/ms.jpg,Atlanta,GA,33.771559,-84.385666,1
#NAME?,Masala Grill,Princeton University,yes,Restaurant,Indian,no,43,3,Princeton University,http://www.yelp.com/biz/masala-grill-princeton,http://s3-media4.ak.yelpcdn.com/bphoto/96ieQx6QotUw-aylLfV7rg/ms.jpg,Princeton,NJ,40.3497498,-74.6627897,1
#NAME?,Lumber Yard,University of Massachusetts - Amherst,yes,Restaurant,American,no,11,4,University of Massachusetts - Amherst,http://www.yelp.com/biz/lumber-yard-amherst,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Amherst,MA,42.375872,-72.512491,1
-E0x6y-6vnmxqrLB_swkaA,Kyushu Hibachi & Sushi Bar,Cornell University,yes,Restaurant,Japanese,no,13,3,Cornell University,http://www.yelp.com/biz/kyushu-hibachi-and-sushi-bar-ithaca,http://s3-media1.ak.yelpcdn.com/bphoto/96M022IoYFNzTLKihTAUjA/ms.jpg,Ithaca,NY,42.4819501,-76.4845841,0
#NAME?,Destihl Restaurant & Brew Works,University of Illinois - Urbana-Champaign,yes,Restaurant,American,no,82,3.5,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/destihl-restaurant-and-brew-works-champaign,http://s3-media4.ak.yelpcdn.com/bphoto/73PGd1piuwo1Zj0NL5fU-Q/ms.jpg,Champaign,IL,40.1183536,-88.2435825,1
#NAME?,Lee's Hurricane Party,University of Texas - Austin,yes,Restaurant,American,no,25,4.5,University of Texas,http://www.yelp.com/biz/lees-hurricane-party-austin,http://s3-media4.ak.yelpcdn.com/bphoto/47dSM6lFJIneWeB10EOv6w/ms.jpg,Austin,TX,30.282848,-97.744935,1
#NAME?,YinzBurgh BBQ,Carnegie Mellon University,yes,Restaurant,Barbeque,no,30,4.5,Bloomfield,http://www.yelp.com/biz/yinzburgh-bbq-pittsburgh,http://s3-media2.ak.yelpcdn.com/bphoto/uwPAvz8Ouo22pgUflFdZdw/ms.jpg,Pittsburgh,PA,40.4547062,-79.9463908,1
#NAME?,Pearl Bistro,University of Washington,yes,Delis,Vietnamese,no,37,4,University District,http://www.yelp.com/biz/pearl-bistro-seattle,http://s3-media1.ak.yelpcdn.com/bphoto/tFxi08vpeg_gDbgPv7QOtg/ms.jpg,Seattle,WA,47.6657058,-122.313051,1
#NAME?,TaKorea,University of Texas - Austin,no,Food Stand,AsianFusion,no,35,3.5,University of Texas,http://www.yelp.com/biz/takorea-austin,http://s3-media2.ak.yelpcdn.com/bphoto/GPEbc16Fsu7pYH03IlYRyw/ms.jpg,Austin,TX,30.28276494,-97.74501532,1
#NAME?,Ginger Teriyaki,University of Washington,no,Restaurant,Japanese,no,9,4,University District,http://www.yelp.com/biz/ginger-teriyaki-seattle-2,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Seattle,WA,47.661395,-122.3135717,1
#NAME?,La Rosita,Columbia University,no,Restaurant,Caribbean,no,3,3.5,Manhattan Valley,http://www.yelp.com/biz/la-rosita-new-york-3,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,NY,40.8032847,-73.9674479,1
#NAME?,El Mercado,University of California - San Diego,yes,Restaurant,Mexican,no,4,2.5,University of California - San Diego,http://www.yelp.com/biz/el-mercado-la-jolla,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,La Jolla,CA,32.8768892,-117.239913,0
#NAME?,Brotchen,Cornell University,yes,Pattisserie,Bakeries,no,5,4,Cornell University,http://www.yelp.com/biz/brotchen-ithaca,http://s3-media1.ak.yelpcdn.com/bphoto/wDp3iOtCxvYLBJOUdNuh6w/ms.jpg,Ithaca,NY,42.4395724,-76.4980127,1
#NAME?,Cork 'n' Bottle Liquor Store & Deli,California Polytechnic State University,yes,Diners,American,no,25,3.5,California Polytechnic State University,http://www.yelp.com/biz/cork-n-bottle-liquor-store-and-deli-san-luis-obispo-2,http://s3-media1.ak.yelpcdn.com/bphoto/Ry9SS1BHJ8rZ4Gk4wxOeQw/ms.jpg,San Luis Obispo,CA,35.2941591,-120.6721633,0
#NAME?,Merry-Ann's Diner,University of Illinois - Urbana-Champaign,yes,Diners,American,no,25,3,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/merry-anns-diner-champaign-2,http://s3-media1.ak.yelpcdn.com/bphoto/0OQxcHUZNqOCRAY8hKT0iA/ms.jpg,Champaign,IL,40.112537,-88.246277,0
#NAME?,Zigo,Massachusetts Institute of Technology,yes,Restaurant,American,no,31,3,Kendall Square/MIT,http://www.yelp.com/biz/zigo-cambridge-2,http://s3-media4.ak.yelpcdn.com/bphoto/MnTB4QMPPh-Ir4b03I6L9w/ms.jpg,Cambridge,MA,42.3630663,-71.0838938,1
#NAME?,Hanabi Sushi Bar,California Institute of Technology,no,Restaurant,Japanese,no,77,3,Pasadena,http://www.yelp.com/biz/hanabi-sushi-bar-pasadena,http://s3-media2.ak.yelpcdn.com/bphoto/dMjPMjwoDitAcHoJsqBZ8g/ms.jpg,Pasadena,CA,34.139926,-118.133108,0
#NAME?,Sindbad Pizzeria and Mediterranean Cuisine,Cornell University,no,Restaurant,Italian,no,2,3.5,Cornell University,http://www.yelp.com/biz/sindbad-pizzeria-and-mediterranean-cuisine-ithaca,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Ithaca,NY,42.4419228,-76.4876461,1
#NAME?,20 King Restaurant,University of Waterloo,yes,Restaurant,Canadian,no,2,3.5,University of Waterloo,http://www.yelp.ca/biz/20-king-restaurant-kitchener,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Kitchener,ON,43.4501904,-80.490119,0
#NAME?,Fuzzy's Taco Shop,Purdue University,no,Restaurant,Mexican,no,8,3.5,Purdue University,http://www.yelp.com/biz/fuzzys-taco-shop-west-lafayette,http://s3-media2.ak.yelpcdn.com/bphoto/6QiLdCTabuMNtZELdgocLw/ms.jpg,West Lafayette,IN,40.421603,-86.90516,1
#NAME?,Sharky's Woodfired Mexican Grill,California Institute of Technology,yes,Restaurant,Mexican,no,70,3.5,Pasadena,http://www.yelp.com/biz/sharkys-woodfired-mexican-grill-pasadena,http://s3-media1.ak.yelpcdn.com/bphoto/GTHY7AAM_cJ9ghu8TSKZZg/ms.jpg,Pasadena,CA,34.142673,-118.1329114,1
#NAME?,Bytes At University Park,Massachusetts Institute of Technology,yes,Delis,American,no,15,4,Massachusetts Institute of Technology,http://www.yelp.com/biz/bytes-at-university-park-cambridge,http://s3-media1.ak.yelpcdn.com/bphoto/2Hrck2Dn7ug49eq7YZ86Uw/ms.jpg,Cambridge,MA,42.3609129,-71.1013229,0
#NAME?,Papa John's Pizza,Rice University,yes,Restaurant,Italian,no,7,4,West University,http://www.yelp.com/biz/papa-johns-pizza-houston-20,http://s3-media1.ak.yelpcdn.com/bphoto/5A4fGXD1_-wzBrvC_Z5Alw/ms.jpg,Houston,TX,29.7197263,-95.4187449,1
#NAME?,Souvlaki,Virginia Tech,yes,Restaurant,Mediterranean,no,36,4,Virginia Tech,http://www.yelp.com/biz/souvlaki-blacksburg-2,http://s3-media3.ak.yelpcdn.com/bphoto/an5WaKUAd4Om6nVw6nJzuw/ms.jpg,Blacksburg,VA,37.2299,-80.4163,0
#NAME?,Bono Pizza,University of Maryland - College Park,yes,Restaurant,Italian,no,7,3,University of Maryland - College Park,http://www.yelp.com/biz/bono-pizza-riverdale,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Riverdale,MD,38.9588051,-76.9196776,0
-QWYr7rrm1sVOhhls-7riQ,Double Dave's Pizzawork,University of Texas - Austin,yes,Restaurant,Italian,no,3,3.5,University of Texas,http://www.yelp.com/biz/double-daves-pizzawork-austin,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Austin,TX,30.2835706,-97.7390306,0
-r1_7Zl3_zqhqOLKSJu9lw,Bevande Coffee,University of Illinois - Urbana-Champaign,yes,Cafes,Beverages,no,3,3.5,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/bevande-coffee-urbana-3,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Urbana,IL,40.111672,-88.225987,1
#NAME?,Loving Hut,Harvey Mudd College,yes,Restaurant,American,yes,40,3,Harvey Mudd College,http://www.yelp.com/biz/loving-hut-claremont,http://s3-media1.ak.yelpcdn.com/bphoto/XUmBUI1f6w7maQ9p7TBGFQ/ms.jpg,Claremont,CA,34.0953523,-117.7195098,1
#NAME?,Teriyaki Boy,Princeton University,yes,Restaurant,Japanese,no,8,4,Princeton University,http://www.yelp.com/biz/teriyaki-boy-princeton-2,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Princeton,NJ,40.36746,-74.66952,0
#NAME?,Urbann Turbann,University of California at Berkeley,yes,Diners,Indian,no,198,4,UC Campus Area,http://www.yelp.com/biz/urbann-turbann-berkeley-2,http://s3-media4.ak.yelpcdn.com/bphoto/7v70qoi1Ny48jRu1YoQ8Pg/ms.jpg,Berkeley,CA,37.8752855,-122.2602072,0
#NAME?,USC University Club,University of Southern California,yes,Restaurant,American,no,3,3.5,South Los Angeles,http://www.yelp.com/biz/usc-university-club-los-angeles,http://s3-media3.ak.yelpcdn.com/bphoto/QO13RUJNnc_RnUm_dQVBtA/ms.jpg,Los Angeles,CA,34.0223882,-118.283235,0
#NAME?,Elijah's Restaurant & Delicatessen,University of California - San Diego,yes,Delis,Russian,no,209,3,University of California - San Diego,http://www.yelp.com/biz/elijahs-restaurant-and-delicatessen-la-jolla,http://s3-media2.ak.yelpcdn.com/bphoto/u2ycxoSn-jPiB-M-lJcUHw/ms.jpg,La Jolla,CA,32.8690494,-117.2336504,0
#NAME?,Petra,California Polytechnic State University,yes,Restaurant,Italian,no,122,4,California Polytechnic State University,http://www.yelp.com/biz/petra-san-luis-obispo,http://s3-media3.ak.yelpcdn.com/bphoto/PVOtGGSYKZ4w7Eva-hDF0Q/ms.jpg,San Luis Obispo,CA,35.283025,-120.6579426,1
#NAME?,Starbucks,University of Southern California,yes,Cafes,Beverages,no,57,2.5,South Los Angeles,http://www.yelp.com/biz/starbucks-los-angeles-128,http://s3-media4.ak.yelpcdn.com/bphoto/pWaV7OBxP3LyVR4MrdSNTA/ms.jpg,Los Angeles,CA,34.0254457,-118.2839637,0
#NAME?,Tanino Restaurant,University of California - Los Angeles,yes,Restaurant,Italian,no,84,3.5,Westwood,http://www.yelp.com/biz/tanino-restaurant-los-angeles,http://s3-media3.ak.yelpcdn.com/bphoto/-6w13zBDsw3oYjDGL6tv_w/ms.jpg,Los Angeles,CA,34.0616619,-118.4453149,0
-vi_QVn-2NmA8IcaR6xyGw,La Toulousaine,Columbia University,yes,Patisserie,Bakeries,no,28,4.5,Manhattan Valley,http://www.yelp.com/biz/la-toulousaine-new-york,http://s3-media4.ak.yelpcdn.com/bphoto/fZoGLWVTg3IZ6nV4yGXOGw/ms.jpg,New York,NY,40.80084847,-73.96555066,1
#NAME?,Breaking Bread Bakery,California Polytechnic State University,yes,Cafes,Bakeries,no,2,4,California Polytechnic State University,http://www.yelp.com/biz/breaking-bread-bakery-san-luis-obispo,http://s3-media4.ak.yelpcdn.com/bphoto/SH-iO_dRzLcFqQ3BjcQKXg/ms.jpg,San Luis Obispo,CA,35.2817038,-120.6600636,0
#NAME?,Bert's Bar-B-Q,University of Texas - Austin,yes,Restaurant,Barbeque,no,7,3.5,University of Texas,http://www.yelp.com/biz/berts-bar-b-q-austin,http://s3-media3.ak.yelpcdn.com/bphoto/2o8BL8xj4UejtAg7PYdFvQ/ms.jpg,Austin,TX,30.2880133,-97.7473287,0
#NAME?,Panda Express,California Polytechnic State University,yes,Restaurant,Chinese,no,19,3,California Polytechnic State University,http://www.yelp.com/biz/panda-express-san-luis-obispo,http://s3-media1.ak.yelpcdn.com/bphoto/zjqK0nYa2z3ddpzvQEcqRA/ms.jpg,San Luis Obispo,CA,35.2941074,-120.6716669,0
#NAME?,Happy Lunch,Rensselaer Polytechnic Institute,yes,Restaurant,American,no,2,3.5,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/happy-lunch-troy,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Troy,NY,42.750765,-73.682772,1
#NAME?,Cinderella's Restaurant,Massachusetts Institute of Technology,yes,Restaurant,Italian,no,197,3,Central Square,http://www.yelp.com/biz/cinderellas-restaurant-cambridge,http://s3-media2.ak.yelpcdn.com/bphoto/qaCk-wDcGXGlFE0XsCicJA/ms.jpg,Cambridge,MA,42.3635617,-71.0995851,0
#NAME?,Miss Saigon Cafe,Rice University,yes,Restaurant,Vietnamese,no,24,2.5,West University,http://www.yelp.com/biz/miss-saigon-cafe-houston,http://s3-media1.ak.yelpcdn.com/bphoto/-ND3hW6_ciIqSTyVHxzApg/ms.jpg,Houston,TX,29.7164675,-95.4166209,1
#NAME?,infini-T Caf\u00e9 and Spice Souk,Princeton University,yes,Coffee and Tea,Ethnic Food,no,31,4.5,Princeton University,http://www.yelp.com/biz/infini-t-caf%C3%A9-and-spice-souk-princeton-2,http://s3-media1.ak.yelpcdn.com/bphoto/zocomW3NHPEdTr2FE0EfBg/ms.jpg,Princeton,NJ,40.351022,-74.660636,1
#NAME?,Chano's Drive In,University of Southern California,yes,Restaurant,Mexican,no,36,3.5,South Los Angeles,http://www.yelp.com/biz/chanos-drive-in-los-angeles-3,http://s3-media2.ak.yelpcdn.com/bphoto/VLlpw723AOBJzb6MhA81FQ/ms.jpg,Los Angeles,CA,34.014208,-118.282351,0
#NAME?,Crepes de Paris,Harvey Mudd College,yes,Pattisserie,Dessert,no,6,4,Harvey Mudd College,http://www.yelp.com/biz/crepes-de-paris-claremont,http://s3-media3.ak.yelpcdn.com/bphoto/HGbRTC8l07XG4eCHZ-5e6w/ms.jpg,Claremont,CA,34.09446716,-117.7213898,0
#NAME?,Quiznos,Massachusetts Institute of Technology,yes,Delis,American,no,12,2,Kendall Square/MIT,http://www.yelp.com/biz/quiznos-cambridge,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Cambridge,MA,42.36324,-71.0930143,1
#NAME?,Gourmet Kingdom,University of North Carolina - Chapel Hill,yes,Restaurant,Chinese,no,72,4,University of North Carolina - Chapel Hill,http://www.yelp.com/biz/gourmet-kingdom-carrboro,http://s3-media1.ak.yelpcdn.com/bphoto/3eyTobhJLdEQ78i01MZCBQ/ms.jpg,Carrboro,NC,35.9107113,-79.0689613,1
0_9wbWq0uhGwjC2zOJfIbw,El Rincon,University of Southern California,yes,Restaurant,Latin American,no,2,4,South Los Angeles,http://www.yelp.com/biz/el-rincon-los-angeles,http://s3-media1.ak.yelpcdn.com/bphoto/fuDoDdOQSF_pc-9X--vHLQ/ms.jpg,Los Angeles,CA,34.0325429,-118.2990539,0
0-WocGTpO3Zm4q1Zzz49Rw,Sushi Kame,University of Illinois - Urbana-Champaign,yes,Restaurant,Japanese,no,62,4,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/sushi-kame-champaign,http://s3-media4.ak.yelpcdn.com/bphoto/9mZQNYtbkp429QSE6mJCUQ/ms.jpg,Champaign,IL,40.118535,-88.24481,1
01xOhO708S2F_ONq4wLFXg,Pita Pita,California Institute of Technology,yes,Restaurant,MiddleEastern,yes,121,3.5,Pasadena,http://www.yelp.com/biz/pita-pita-pasadena,http://s3-media3.ak.yelpcdn.com/bphoto/EQSRPbHCniqTCgBqLmamiA/ms.jpg,Pasadena,CA,34.14604558,-118.13133,1
02goPV7NW1StFyas5PVSeg,New Young Fish,Columbia University,yes,Restaurant,Seafood,no,5,3.5,Manhattan Valley,http://www.yelp.com/biz/new-young-fish-new-york,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,NY,40.801515,-73.964551,0
03K9F1xumPgdRiohRrXyfw,University Club at Penn,University of Pennsylvania,yes,Breakfast,American,no,4,3,University City,http://www.yelp.com/biz/university-club-at-penn-philadelphia,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,39.9538657,-75.1956868,0
